จังหวัด, อำเภอ, ตำบล, PM2.5, PM2.5 เฉลี่ย24ชั่วโมงต่อเนื่อง, เวลา
กรุงเทพมหานคร,จตุจักร,เสนานิคม,19.717049492730034,20.07644195124467,2026-01-17 03:00:00
กรุงเทพมหานคร,บางกอกน้อย,ศิริราช,19.995184326171874,20.191682491511642,2026-01-17 03:00:00
กรุงเทพมหานคร,คลองสาน,คลองสาน,20.005487060546876,19.83814862009423,2026-01-17 03:00:00
กรุงเทพมหานคร,ธนบุรี,บุคคโล,20.259292602539062,19.591767625588506,2026-01-17 03:00:00
กรุงเทพมหานคร,คลองเตย,พระโขนง,19.36401505903764,19.512907341737222,2026-01-17 03:00:00
กรุงเทพมหานคร,หนองจอก,ลำต้อยติ่ง,20.725366836939102,20.547769632458046,2026-01-17 03:00:00
กรุงเทพมหานคร,หนองจอก,ลำผักชี,20.64063887162642,20.51550387964939,2026-01-17 03:00:00
กรุงเทพมหานคร,บางซื่อ,วงศ์สว่าง,19.69508056640625,20.13771360174376,2026-01-17 03:00:00
กรุงเทพมหานคร,บางบอน,บางบอนเหนือ,20.777701059977215,20.26732871783486,2026-01-17 03:00:00
กรุงเทพมหานคร,คันนายาว,คันนายาว,19.479475541548297,20.36237773498087,2026-01-17 03:00:00
กรุงเทพมหานคร,พระนคร,วัดสามพระยา,19.962982177734375,19.954848225807527,2026-01-17 03:00:00
กรุงเทพมหานคร,สัมพันธวงศ์,จักรวรรดิ,19.9099858601888,19.422866341834595,2026-01-17 03:00:00
กรุงเทพมหานคร,ราชเทวี,ถนนเพชรบุรี,19.59058125813802,19.732621434659244,2026-01-17 03:00:00
กรุงเทพมหานคร,ยานนาวา,ช่องนนทรี,19.914786783854165,19.414430322799095,2026-01-17 03:00:00
กรุงเทพมหานคร,สัมพันธวงศ์,ตลาดน้อย,19.854459126790363,19.513161571391652,2026-01-17 03:00:00
กรุงเทพมหานคร,สัมพันธวงศ์,สัมพันธวงศ์,19.85675811767578,19.455008524889646,2026-01-17 03:00:00
กรุงเทพมหานคร,พระโขนง,พระโขนงใต้,19.391345977783203,19.87759287141715,2026-01-17 03:00:00
กรุงเทพมหานคร,ธนบุรี,หิรัญรูจี,20.07417106628418,19.55775648942755,2026-01-17 03:00:00
กรุงเทพมหานคร,ดอนเมือง,สนามบิน,21.4818505859375,19.754779535655313,2026-01-17 03:00:00
กรุงเทพมหานคร,ลาดกระบัง,คลองสองต้นนุ่น,18.39148864746094,19.53748713962333,2026-01-17 03:00:00
กรุงเทพมหานคร,คลองเตย,คลองตัน,19.3529790242513,19.54169044637368,2026-01-17 03:00:00
กรุงเทพมหานคร,บางกะปิ,คลองจั่น,19.08534572435462,20.502772956593965,2026-01-17 03:00:00
กรุงเทพมหานคร,พระนคร,สำราญราษฎร์,19.8526554107666,20.449335385298237,2026-01-17 03:00:00
กรุงเทพมหานคร,พระนคร,ตลาดยอด,19.928028106689453,20.414793762015407,2026-01-17 03:00:00
กรุงเทพมหานคร,ภาษีเจริญ,ปากคลองภาษีเจริญ,20.142401559012278,20.30971639836902,2026-01-17 03:00:00
กรุงเทพมหานคร,พญาไท,สามเสนใน,19.619640003551137,19.5091812382368,2026-01-17 03:00:00
กรุงเทพมหานคร,ทวีวัฒนา,ทวีวัฒนา,22.120001023815526,20.21742022696293,2026-01-17 03:00:00
กรุงเทพมหานคร,บึงกุ่ม,นวลจันทร์,19.365118408203124,20.194903726054825,2026-01-17 03:00:00
กรุงเทพมหานคร,หลักสี่,ตลาดบางเขน,19.893742152622767,20.140318678801822,2026-01-17 03:00:00
กรุงเทพมหานคร,ปทุมวัน,ลุมพินี,19.436370849609375,20.37959420962877,2026-01-17 03:00:00
กรุงเทพมหานคร,ราชเทวี,ถนนพญาไท,19.411603927612305,19.740795864658704,2026-01-17 03:00:00
กรุงเทพมหานคร,ลาดกระบัง,ลาดกระบัง,17.943231435922478,19.63473206418492,2026-01-17 03:00:00
กรุงเทพมหานคร,ห้วยขวาง,บางกะปิ,19.1039555867513,19.64445867744902,2026-01-17 03:00:00
กรุงเทพมหานคร,จตุจักร,ลาดยาว,19.643354415893555,20.099115681741676,2026-01-17 03:00:00
กรุงเทพมหานคร,ปทุมวัน,รองเมือง,19.715167999267578,20.433722379642195,2026-01-17 03:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,คลองมหานาค,19.790504455566406,20.37908834449912,2026-01-17 03:00:00
กรุงเทพมหานคร,จตุจักร,จอมพล,19.81646589799361,20.00004014055045,2026-01-17 03:00:00
กรุงเทพมหานคร,บางนา,บางนาใต้,19.21999458644701,20.18872938840551,2026-01-17 03:00:00
กรุงเทพมหานคร,ลาดกระบัง,คลองสามประเวศ,18.546448974609376,19.486008645614948,2026-01-17 03:00:00
กรุงเทพมหานคร,บางกอกน้อย,บางขุนนนท์,20.23716299874442,20.21581722835485,2026-01-17 03:00:00
กรุงเทพมหานคร,คลองสามวา,สามวาตะวันตก,21.388496907552085,19.970133590334175,2026-01-17 03:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,บ้านบาตร,19.8526554107666,20.2955042234308,2026-01-17 03:00:00
กรุงเทพมหานคร,คลองสาน,คลองต้นไทร,20.073863438197545,19.917965188583768,2026-01-17 03:00:00
กรุงเทพมหานคร,พระนคร,บวรนิเวศ,19.896102905273438,20.40586755381275,2026-01-17 03:00:00
กรุงเทพมหานคร,คลองสามวา,ทรายกองดินใต้,21.38022189670139,20.272222457402524,2026-01-17 03:00:00
กรุงเทพมหานคร,ประเวศ,ประเวศ,17.957447052001953,19.797935694576765,2026-01-17 03:00:00
กรุงเทพมหานคร,สวนหลวง,สวนหลวง,18.7814884185791,19.48692255929821,2026-01-17 03:00:00
กรุงเทพมหานคร,ตลิ่งชัน,ฉิมพลี,21.245386759440105,20.036257097572634,2026-01-17 03:00:00
กรุงเทพมหานคร,จอมทอง,บางมด,20.432181222098215,19.52077461095804,2026-01-17 03:00:00
กรุงเทพมหานคร,ดินแดง,ดินแดง,19.405123197115383,20.40053948815541,2026-01-17 03:00:00
กรุงเทพมหานคร,ภาษีเจริญ,บางหว้า,20.56970449594351,20.219922767302986,2026-01-17 03:00:00
กรุงเทพมหานคร,ดอนเมือง,สีกัน,22.01589626736111,19.63004861153033,2026-01-17 03:00:00
กรุงเทพมหานคร,วัฒนา,คลองเตยเหนือ,19.277003696986608,19.57573256090682,2026-01-17 03:00:00
กรุงเทพมหานคร,พระนคร,วังบูรพาภิรมย์,19.89510218302409,20.460858330066507,2026-01-17 03:00:00
กรุงเทพมหานคร,จอมทอง,จอมทอง,20.364342322716347,19.536035468061545,2026-01-17 03:00:00
กรุงเทพมหานคร,สาทร,ทุ่งมหาเมฆ,19.759580824110245,20.166875496497806,2026-01-17 03:00:00
กรุงเทพมหานคร,วังทองหลาง,สะพานสอง,19.67976815359933,19.902060126525498,2026-01-17 03:00:00
กรุงเทพมหานคร,บางซื่อ,บางซื่อ,19.884441669170673,20.16545940832835,2026-01-17 03:00:00
กรุงเทพมหานคร,สายไหม,สายไหม,21.85980694110577,20.273606622128334,2026-01-17 03:00:00
กรุงเทพมหานคร,บางกอกน้อย,บางขุนศรี,20.15577507019043,20.219217395184277,2026-01-17 03:00:00
กรุงเทพมหานคร,คลองสาน,บางลำภูล่าง,20.267288208007812,19.87507519369555,2026-01-17 03:00:00
กรุงเทพมหานคร,ประเวศ,ดอกไม้,17.82645980171535,19.603151497678812,2026-01-17 03:00:00
กรุงเทพมหานคร,หลักสี่,ทุ่งสองห้อง,19.993707275390626,20.09397477321667,2026-01-17 03:00:00
กรุงเทพมหานคร,ลาดพร้าว,จรเข้บัว,19.689693744365986,19.707596808793657,2026-01-17 03:00:00
กรุงเทพมหานคร,มีนบุรี,มีนบุรี,19.78023952907986,19.81474936635991,2026-01-17 03:00:00
กรุงเทพมหานคร,ทวีวัฒนา,ศาลาธรรมสพน์,22.178713989257812,20.23708363503042,2026-01-17 03:00:00
กรุงเทพมหานคร,มีนบุรี,แสนแสบ,20.4220736889129,19.747124040672585,2026-01-17 03:00:00
กรุงเทพมหานคร,บางกอกน้อย,บ้านช่างหล่อ,20.020015716552734,20.204865573103213,2026-01-17 03:00:00
กรุงเทพมหานคร,ภาษีเจริญ,คูหาสวรรค์,20.10930633544922,20.3516060128981,2026-01-17 03:00:00
กรุงเทพมหานคร,บางกอกใหญ่,วัดอรุณ,19.971742630004883,19.68878937941435,2026-01-17 03:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,19.80205726623535,20.385066048473917,2026-01-17 03:00:00
